,nitrogen_kg_per_t_greenwood,phosphate_kg_per_t_greenwood,potassium_kg_per_t_greenwood,herbicide_kg_per_t_greenwood,diesel_planting_L_per_t_greenwood,lubricants_planting_L_per_t_greenwood,electric_planting_MJ_per_t_greenwood,diesel_harvesting_L_per_t_greenwood_ME,lubricants_harvesting_L_per_t_greenwood_ME,gasoline_harvesting_L_per_t_greenwood_ME,harvesting_equipment_harvesting_kg_per_t_greenwood_ME,yield_residue_ton_of_drylog
2022,1.0376650160821688,0.12554796776373883,1.946005722753282e-05,7.094746956666814e-09,0.35738294441917273,0.006482773403383237,0.23665571303682922,3.438859608219691,0.3700935393201384,0.7857127599844167,0.3959777021219181,72.36527444399401
2023,0.7866949216181931,0.0808768397541913,0.00012069691914501056,1.3385479444522521e-08,0.35848179655683937,0.005637846637429288,0.2329658061955436,4.87709815844544,0.35254703004170374,0.4133898935000564,0.4015344883046349,60.74000415030365
2024,0.596713600934282,0.09529985325087419,0.00014441197843270278,2.1356611083737914e-08,0.30631736417473354,0.005427443679256817,0.22828350305199713,4.968629964371593,0.5984852060689481,0.7230840569231805,0.4161156383758071,54.704356279938516
2025,1.0139881557382495,0.1840995606519277,4.688357120860377e-05,1.732921863688893e-08,0.3713725864246105,0.00639925958637808,0.2762061954680697,4.536814719910727,0.4575188508755798,0.9715722055503777,0.47783904375043057,53.69905875198092
2026,0.9268648853948407,0.16970356543615572,7.517808274788393e-07,1.9163937523402277e-08,0.4332023474749433,0.006863046248826536,0.3083078264422557,5.105369838547841,0.39668330517258255,0.856061559397743,0.5026648969201072,43.48044322584968
2027,0.6214895666650251,0.12343208174861044,0.00013304905686459267,1.5028295608068378e-08,0.3834566008826719,0.00659694184369968,0.26061223285250623,6.114547362254897,0.3380742849434117,0.811937509792074,0.4404869546150042,41.237323232299254
2028,1.0802239996629752,0.1683037903023281,3.435693924401789e-06,1.0277969848748504e-08,0.4778985874265329,0.008391264887261093,0.3440648150054874,10.200114351690596,0.4312794715740736,0.9933964971199528,0.5494937985948176,46.94413482474934
2029,0.8501124779420081,0.11890324247281206,9.276881159272703e-05,8.698859463686707e-09,0.3395674641121565,0.00839364015108667,0.3055545521540103,5.973497370171845,0.39532565708918715,1.027595844065807,0.5113967634990578,57.306381535914525
2030,1.4894366875140845,0.2754066277550769,6.156516957307056e-05,3.0690755074633295e-08,0.4621196359222205,0.007346337621622891,0.33424528987465835,5.073568725298664,0.4492117327937425,0.8130223421704469,0.5627555054295391,40.74697209310456
2031,1.2354428965126283,0.12299329620573536,1.948887762588264e-05,1.2450593614265335e-08,0.33812894360605633,0.007392049336339921,0.263427172727953,4.593166270580685,0.4566874765384544,0.7949309651499583,0.4414896226498782,48.48577813653978
2032,1.070956975773432,0.23577886571816187,0.00013666825684545246,4.4567798956203867e-10,0.3700710365565159,0.006252130896298868,0.26396114608575544,5.883162177357045,0.39874430125384586,0.7816906025973285,0.45119987477656215,37.69767038438784
2033,0.9572618789182765,0.08086258310966667,0.00017326381328847386,1.890943457051928e-08,0.3158350627615553,0.004823312164950916,0.2148241037911739,4.687549648917168,0.2777950066206014,0.5373106220581133,0.3933159755664806,49.38393846141314
2034,1.2911638649452173,0.11323176146000401,0.00012449353144027041,2.56002008138092e-08,0.35559088592355975,0.006394050788838217,0.2658190973476521,4.448169066661968,0.3838097646560795,0.790928005129923,0.4725390223681741,39.079344415670356
2035,0.7909719334209648,0.13281986149416186,9.769297284189427e-05,2.1592756043132015e-08,0.3908627776805211,0.006549718100748107,0.30434107537398203,6.276719099577984,0.5242413528339509,0.7633260810596693,0.53096494508413,77.06546411636275
2036,0.6043294059309348,0.11215069826600454,0.00012557767441605459,1.7663867547962543e-08,0.30635725769770605,0.006519781853234269,0.2615415117610158,4.617536656170062,0.388032424759219,0.7895107372389681,0.4746514092469076,41.311795317463016
2037,0.47882813326999396,0.14217999233771136,0.00015597156939573217,1.309563116871337e-08,0.3685763626630881,0.005790929730436101,0.2494818604634721,4.4018195267992475,0.33088606735384324,0.6544851459741924,0.42337412625863313,52.11747354914468
2038,1.3056785843708143,0.2722893125811258,7.690850938207931e-05,2.1586129967558e-08,0.41224151237136325,0.005982443386393684,0.3078285321383595,6.213729889707187,0.5718825208220256,0.8518514983265543,0.4990387262092767,43.753322201714205
2039,1.8329000997989502,0.17006710640551184,0.00023278423172306385,1.8478553611126846e-08,0.5806052024996062,0.009631814598511803,0.3738922553641623,6.192885766772618,0.478707202575766,1.1151243754359585,0.649917069032817,33.86088741150223
2040,0.7630616557982057,0.20577200284779848,5.1945109168789205e-06,2.5317363827318117e-08,0.4179548168035165,0.007750532905152279,0.28888206081688383,5.926762061042825,0.5732767965434856,0.8735080323145331,0.4792792442338932,45.36893536280109
2041,0.4634460825557707,0.09573506345553916,7.733240256459038e-05,5.1337668159501705e-09,0.318968455762924,0.004590951938655745,0.2087331198632195,3.625648981164259,0.2590430648096002,0.5652566086784135,0.3576627683856081,41.177823056409274
2042,1.510310092295952,0.2794843515808412,0.0001586496068915042,3.174957885641334e-08,0.4415350300294404,0.010190806199527057,0.3515016115406611,7.561459817536543,0.7582697145135657,1.2879501612219058,0.6221998596323649,35.340173309328186
2043,1.7058835194533324,0.18337221122033337,0.00027025814270308405,1.4986208548210056e-08,0.6073712211161921,0.008124806633648904,0.3885703029714736,9.316102115046906,0.5703483140738426,1.1334841198735857,0.7230468172176172,51.668271415065604
2044,1.4992465824846635,0.13209367054300605,0.00019493489863244842,3.305274948868127e-09,0.4507923969986299,0.00756204603483836,0.31765040753445123,8.209822815336977,0.7024627898350961,0.959073034077453,0.5650880582124826,52.7399675166185
2045,0.8186165345063791,0.12856029689192344,0.00024294226817599902,1.0133712657469764e-08,0.44557173184349513,0.007867342592355804,0.3861835317297672,7.021147741741613,0.5705336870168379,1.234478180289846,0.6712568366331233,37.79557843766248
